Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2005,2005,tonnes,3741,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2006,2006,tonnes,15947,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2007,2007,tonnes,17101,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2008,2008,tonnes,14106,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2009,2009,tonnes,16789,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2010,2010,tonnes,11153,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2011,2011,tonnes,14125,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2012,2012,tonnes,12126,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5910,Export Quantity,486,Bananas,2013,2013,tonnes,9950,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2000,2000,1000 US$,423,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2001,2001,1000 US$,1312,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2002,2002,1000 US$,69,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2003,2003,1000 US$,850,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2004,2004,1000 US$,3453,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2005,2005,1000 US$,5833,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2006,2006,1000 US$,10492,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2007,2007,1000 US$,11176,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2008,2008,1000 US$,10331,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2009,2009,1000 US$,15004,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2010,2010,1000 US$,11223,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2011,2011,1000 US$,14767,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2012,2012,1000 US$,12029,,Official data
TM,Detailed trade matrix,150,Netherlands,106,Italy,5922,Export Value,486,Bananas,2013,2013,1000 US$,10350,,Official data
TM,Detailed trade matrix,150,Netherlands,112,Jordan,5910,Export Quantity,486,Bananas,2006,2006,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,112,Jordan,5922,Export Value,486,Bananas,2006,2006,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2000,2000,tonnes,2,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2001,2001,tonnes,1,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2003,2003,tonnes,1,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2004,2004,tonnes,6,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2005,2005,tonnes,23,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2006,2006,tonnes,28,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2007,2007,tonnes,17,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2009,2009,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2010,2010,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2011,2011,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5910,Export Quantity,486,Bananas,2013,2013,tonnes,5,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2000,2000,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2001,2001,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2003,2003,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2004,2004,1000 US$,11,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2005,2005,1000 US$,57,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2006,2006,1000 US$,70,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2007,2007,1000 US$,45,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2009,2009,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2010,2010,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2011,2011,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2012,2012,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,108,Kazakhstan,5922,Export Value,486,Bananas,2013,2013,1000 US$,11,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2000,2000,tonnes,8,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2001,2001,tonnes,1,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2002,2002,tonnes,2,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2003,2003,tonnes,1,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2007,2007,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2008,2008,tonnes,1,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2009,2009,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2010,2010,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2011,2011,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5610,Import Quantity,486,Bananas,2013,2013,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2000,2000,1000 US$,17,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2001,2001,1000 US$,2,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2002,2002,1000 US$,6,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2003,2003,1000 US$,3,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2004,2004,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2005,2005,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2007,2007,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2008,2008,1000 US$,2,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2009,2009,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2010,2010,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2011,2011,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2012,2012,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,114,Kenya,5622,Import Value,486,Bananas,2013,2013,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2001,2001,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2002,2002,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2003,2003,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2006,2006,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2007,2007,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2008,2008,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2009,2009,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2010,2010,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2011,2011,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5910,Export Quantity,486,Bananas,2013,2013,tonnes,1,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2001,2001,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2002,2002,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2003,2003,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2004,2004,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2006,2006,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2007,2007,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2008,2008,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2009,2009,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2010,2010,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2011,2011,1000 US$,2,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2012,2012,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,118,Kuwait,5922,Export Value,486,Bananas,2013,2013,1000 US$,6,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2000,2000,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2001,2001,tonnes,1,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2002,2002,tonnes,24,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2003,2003,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2006,2006,tonnes,94,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2007,2007,tonnes,82,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2008,2008,tonnes,401,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2009,2009,tonnes,19,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2010,2010,tonnes,64,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2011,2011,tonnes,185,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2012,2012,tonnes,1278,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5910,Export Quantity,486,Bananas,2013,2013,tonnes,211,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2000,2000,1000 US$,4,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2001,2001,1000 US$,3,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2002,2002,1000 US$,10,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2003,2003,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2004,2004,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2005,2005,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2006,2006,1000 US$,84,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2007,2007,1000 US$,66,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2008,2008,1000 US$,248,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2009,2009,1000 US$,19,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2010,2010,1000 US$,47,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2011,2011,1000 US$,157,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2012,2012,1000 US$,1118,,Official data
TM,Detailed trade matrix,150,Netherlands,119,Latvia,5922,Export Value,486,Bananas,2013,2013,1000 US$,138,,Official data
TM,Detailed trade matrix,150,Netherlands,121,Lebanon,5910,Export Quantity,486,Bananas,2013,2013,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,121,Lebanon,5922,Export Value,486,Bananas,2013,2013,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,123,Liberia,5910,Export Quantity,486,Bananas,2003,2003,tonnes,3,,Official data
TM,Detailed trade matrix,150,Netherlands,123,Liberia,5910,Export Quantity,486,Bananas,2004,2004,tonnes,38,,Official data
TM,Detailed trade matrix,150,Netherlands,123,Liberia,5910,Export Quantity,486,Bananas,2007,2007,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,123,Liberia,5910,Export Quantity,486,Bananas,2010,2010,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,123,Liberia,5922,Export Value,486,Bananas,2003,2003,1000 US$,3,,Official data
TM,Detailed trade matrix,150,Netherlands,123,Liberia,5922,Export Value,486,Bananas,2004,2004,1000 US$,49,,Official data
TM,Detailed trade matrix,150,Netherlands,123,Liberia,5922,Export Value,486,Bananas,2007,2007,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,123,Liberia,5922,Export Value,486,Bananas,2010,2010,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,124,Libya,5910,Export Quantity,486,Bananas,2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,124,Libya,5922,Export Value,486,Bananas,2012,2012,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5610,Import Quantity,486,Bananas,2006,2006,tonnes,20,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5610,Import Quantity,486,Bananas,2008,2008,tonnes,128,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5610,Import Quantity,486,Bananas,2009,2009,tonnes,21,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5610,Import Quantity,486,Bananas,2010,2010,tonnes,21,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5610,Import Quantity,486,Bananas,2011,2011,tonnes,360,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5622,Import Value,486,Bananas,2006,2006,1000 US$,23,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5622,Import Value,486,Bananas,2008,2008,1000 US$,152,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5622,Import Value,486,Bananas,2009,2009,1000 US$,32,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5622,Import Value,486,Bananas,2010,2010,1000 US$,21,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5622,Import Value,486,Bananas,2011,2011,1000 US$,433,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2001,2001,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2002,2002,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2006,2006,tonnes,781,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2007,2007,tonnes,2293,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2008,2008,tonnes,200,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2009,2009,tonnes,496,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2010,2010,tonnes,267,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2011,2011,tonnes,387,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2012,2012,tonnes,2656,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5910,Export Quantity,486,Bananas,2013,2013,tonnes,670,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2001,2001,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2002,2002,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2004,2004,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2005,2005,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2006,2006,1000 US$,509,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2007,2007,1000 US$,1615,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2008,2008,1000 US$,130,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2009,2009,1000 US$,395,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2010,2010,1000 US$,231,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2011,2011,1000 US$,280,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2012,2012,1000 US$,1734,,Official data
TM,Detailed trade matrix,150,Netherlands,126,Lithuania,5922,Export Value,486,Bananas,2013,2013,1000 US$,520,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5610,Import Quantity,486,Bananas,2006,2006,tonnes,19,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5622,Import Value,486,Bananas,2006,2006,1000 US$,18,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2002,2002,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2003,2003,tonnes,6,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2004,2004,tonnes,9,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2005,2005,tonnes,121,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2006,2006,tonnes,120,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2007,2007,tonnes,55,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2008,2008,tonnes,810,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2009,2009,tonnes,412,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2010,2010,tonnes,164,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2011,2011,tonnes,270,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2012,2012,tonnes,26,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5910,Export Quantity,486,Bananas,2013,2013,tonnes,6,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2002,2002,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2003,2003,1000 US$,8,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2004,2004,1000 US$,15,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2005,2005,1000 US$,208,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2006,2006,1000 US$,184,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2007,2007,1000 US$,86,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2008,2008,1000 US$,805,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2009,2009,1000 US$,550,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2010,2010,1000 US$,248,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2011,2011,1000 US$,376,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2012,2012,1000 US$,29,,Official data
TM,Detailed trade matrix,150,Netherlands,256,Luxembourg,5922,Export Value,486,Bananas,2013,2013,1000 US$,16,,Official data
TM,Detailed trade matrix,150,Netherlands,131,Malaysia,5610,Import Quantity,486,Bananas,2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,131,Malaysia,5610,Import Quantity,486,Bananas,2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,131,Malaysia,5610,Import Quantity,486,Bananas,2010,2010,tonnes,22,,Official data
TM,Detailed trade matrix,150,Netherlands,131,Malaysia,5622,Import Value,486,Bananas,2004,2004,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,131,Malaysia,5622,Import Value,486,Bananas,2005,2005,1000 US$,2,,Official data
TM,Detailed trade matrix,150,Netherlands,131,Malaysia,5622,Import Value,486,Bananas,2010,2010,1000 US$,16,,Official data
TM,Detailed trade matrix,150,Netherlands,132,Maldives,5910,Export Quantity,486,Bananas,2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,132,Maldives,5910,Export Quantity,486,Bananas,2013,2013,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,132,Maldives,5922,Export Value,486,Bananas,2012,2012,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,132,Maldives,5922,Export Value,486,Bananas,2013,2013,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5610,Import Quantity,486,Bananas,2011,2011,tonnes,4,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5622,Import Value,486,Bananas,2011,2011,1000 US$,3,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5910,Export Quantity,486,Bananas,2001,2001,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5910,Export Quantity,486,Bananas,2002,2002,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5910,Export Quantity,486,Bananas,2003,2003,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5910,Export Quantity,486,Bananas,2004,2004,tonnes,2,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5910,Export Quantity,486,Bananas,2005,2005,tonnes,2,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5910,Export Quantity,486,Bananas,2006,2006,tonnes,22,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5910,Export Quantity,486,Bananas,2007,2007,tonnes,3,,Official data
TM,Detailed trade matrix,150,Netherlands,134,Malta,5910,Export Quantity,486,Bananas,2008,2008,tonnes,6,,Official data
